,State,County,Latitude,Longitude,TotalVets,VeteranPopulationPct,MaleVetsPct,FemaleVetsPct,WhiteVetsPct,BlackVetsPct,HispanicVetsPct,OtherRaceVetsPct,LessThanHSVetsPct,HighSchOnlyVetsPct,SomeCollegeVetsPct,CollegeDegreeVetsPct,EmployeedVetsPct,UnemployeedVetsPct
1790,NV,Mineral,38.502032,-117.0230604,130.0,16.90063309,97.88273616,2.117263844,78.66449511,7.166123779,5.700325733,9.771986971,3.42019544,29.80456026,42.18241042,24.59283388,50.98039216,13.84615385
1791,NV,Nye,38.502032,-117.0230604,1116.0,15.94171379,90.31377899,9.68622101,90.00682128,1.398362892,5.644611187,5.474079127,5.692307692,34.76923077,42.05128205,17.48717949,62.90868095,2.508960574
1792,NV,Pershing,38.502032,-117.0230604,100.0,10.626703,94.52991453,5.47008547,78.46153846,1.025641026,11.96581197,14.18803419,4.786324786,43.24786325,41.70940171,10.25641026,30.3030303,0.0
1793,NV,Storey,38.502032,-117.0230604,185.0,14.54601606,96.6029724,3.397027601,90.44585987,6.157112527,0.0,3.397027601,7.855626327,26.11464968,34.18259023,31.84713376,81.85840708,6.486486487
1794,NV,Washoe,38.502032,-117.0230604,12503.0,9.087061567,91.52401221,8.475987786,84.3774097,2.695783597,6.798062984,8.195305512,3.748368248,23.24858581,42.5871822,30.41586374,79.08285895,5.846596817
1795,NV,White Pine,38.502032,-117.0230604,233.0,9.206762029,93.78531073,6.214689266,85.16949153,6.920903955,3.531073446,7.627118644,3.151862464,34.38395415,41.54727794,20.91690544,60.3626943,0.0
1796,NV,Carson,38.502032,-117.0230604,1260.0,10.0362868,95.35469108,4.645308925,89.61098398,0.846681922,4.118993135,6.956521739,4.72769409,23.56894554,43.77752028,27.92584009,66.5961945,2.53968254
1797,NH,New Hampshire,44.0012306,-71.5799231,37730.0,8.847092183,91.96237175,8.037628255,95.51811692,0.98753356,1.642073716,2.268517555,5.222165073,29.67134475,33.40926029,31.69722989,82.35114371,3.360720912
1798,NH,Belknap,44.0012306,-71.5799231,1529.0,10.80824217,92.27315248,7.726847521,96.87558466,0.841908326,1.272217025,2.170252573,5.843790972,34.38846226,33.208466,26.55928076,77.18324079,4.578155657
1799,NH,Carroll,44.0012306,-71.5799231,1159.0,9.953887346,95.59153176,4.408468244,98.18181818,0.348692404,0.647571607,1.195516812,2.969802845,32.69278762,31.39505865,32.94235089,87.27409639,4.745470233
1800,NH,Cheshire,44.0012306,-71.5799231,2174.0,9.552679273,90.9838818,9.0161182,96.20550705,0.235057085,0.73875084,2.820685024,6.692515172,33.02427512,31.13621038,29.14699933,85.52321007,3.587856486
1801,NH,Coos,44.0012306,-71.5799231,1052.0,10.91527988,89.81288981,10.18711019,93.86694387,1.212751213,0.693000693,4.885654886,7.534007674,43.63446111,31.49633764,17.33519358,73.56643357,5.228136882
1802,NH,Grafton,44.0012306,-71.5799231,1936.0,8.341774176,92.44288225,7.55711775,97.53954306,0.431378815,1.118389519,1.597699313,5.79733419,31.26706279,26.65810181,36.2775012,76.19047619,0.878099174
1803,NH,Hillsborough,44.0012306,-71.5799231,10889.0,8.088131861,91.82577791,8.174222088,94.59336837,1.436727287,2.041665091,2.5974517,5.846458945,26.39487434,34.09862324,33.66004348,81.7247073,4.095876573
1804,NH,Merrimack,44.0012306,-71.5799231,4348.0,8.902037806,91.64029045,8.359709551,96.41593744,0.390988643,2.113200521,1.219512195,4.614376638,30.55971546,32.18831898,32.63758892,82.20835697,2.506899724
1805,NH,Rockingham,44.0012306,-71.5799231,9256.0,8.859877233,91.14873258,8.851267424,95.21093067,1.159313613,1.85398169,2.01499747,3.778595723,27.42859805,36.29501934,32.49778689,86.87816782,3.035868626
1806,NH,Strafford,44.0012306,-71.5799231,3940.0,8.695610623,93.94438949,6.055610507,93.68062424,1.538630619,1.978239367,2.989339488,6.505514092,27.86008689,34.08711151,31.54728751,81.67495854,3.375634518
1807,NH,Sullivan,44.0012306,-71.5799231,1447.0,10.33199771,91.82825485,8.171745152,97.81163435,0.0,0.0,2.188365651,4.197183099,39.15492958,32.5915493,24.05633803,76.037835,1.658604008
1808,NJ,New Jersey,40.1430058,-74.7311156,99230.0,4.661310835,93.6575867,6.342413297,76.98289704,12.71215655,7.821957757,5.127472507,7.033206349,33.55435335,29.54210259,29.87033771,80.0041925,5.295777487
1809,NJ,Atlantic,40.1430058,-74.7311156,3435.0,5.905238294,94.26369168,5.736308316,78.4178499,12.68154158,5.290060852,5.922920893,10.17203942,32.64573242,33.92350092,23.25872724,76.38425617,4.80349345
1810,NJ,Bergen,40.1430058,-74.7311156,7067.0,3.721318508,94.37162683,5.628373169,78.92572603,6.634357675,10.3168484,6.671072438,7.192008879,31.83129856,26.99963004,33.97706252,84.02092498,3.33946512
1811,NJ,Burlington,40.1430058,-74.7311156,11295.0,8.042770268,90.37841324,9.621586756,71.59750591,19.71977353,6.07037913,4.963090375,4.506960346,31.54508778,33.93304983,30.01490205,81.16556482,4.302788845
1812,NJ,Camden,40.1430058,-74.7311156,8077.0,5.853937014,93.7333275,6.266672498,70.97564175,20.47054708,5.173393974,5.204005773,8.05037604,34.0616795,31.33371902,26.55422545,78.28067455,7.081837316
1813,NJ,Cape May,40.1430058,-74.7311156,1687.0,8.878319461,94.52380952,5.476190476,93.4672619,3.705357143,2.068452381,0.892857143,5.878824235,36.86262747,28.73425315,28.52429514,81.81377304,2.845287493
1814,NJ,Cumberland,40.1430058,-74.7311156,1985.0,5.614238296,91.91685912,8.083140878,72.24018476,14.93456505,10.97767513,5.45034642,9.120420467,42.5568094,31.79780492,16.52496522,67.95617939,3.123425693
1815,NJ,Essex,40.1430058,-74.7311156,6219.0,3.039860311,91.07986318,8.920136815,43.94918291,41.68521635,11.55328737,6.411857321,9.333113601,31.00417491,27.84003516,31.82267633,74.85556091,8.843865573
1816,NJ,Gloucester,40.1430058,-74.7311156,5333.0,6.726578079,92.1033646,7.896635404,84.65927723,12.06794779,2.518528235,1.554404145,8.90487821,37.58003829,30.9921447,22.52293881,79.33650699,5.212825802
1817,NJ,Hudson,40.1430058,-74.7311156,4837.0,2.227867891,91.48954116,8.510458839,51.82186235,15.39304993,28.18825911,17.03778677,11.07115335,34.80606216,27.10848532,27.01429917,78.39546191,7.87678313
1818,NJ,Hunterdon,40.1430058,-74.7311156,1521.0,5.43932636,96.45155359,3.548446406,95.88159588,1.930501931,1.213458356,1.250229822,4.945360252,26.33821078,27.13465457,41.5817744,90.91452481,10.32215648
1819,NJ,Mercer,40.1430058,-74.7311156,3605.0,4.162847408,95.1557956,4.844204404,71.19235563,21.56211051,6.065641878,3.498130453,6.449723942,33.10189058,28.09101556,32.35736992,74.31457431,9.514563107
1820,NJ,Middlesex,40.1430058,-74.7311156,7250.0,3.828810681,94.74685337,5.253146627,73.75450241,9.73329556,12.42462261,8.110405116,7.34502447,35.97879282,29.20880914,27.46737357,80.66310636,5.282758621
1821,NJ,Monmouth,40.1430058,-74.7311156,7267.0,4.996035218,93.52417668,6.47582332,83.94373129,9.572242956,4.470327687,3.551654842,5.45296815,29.93349031,30.0904697,34.52307184,82.31762574,4.238337691
1822,NJ,Morris,40.1430058,-74.7311156,4837.0,4.575067315,94.82496195,5.175038052,88.68594622,2.801736287,6.127741135,3.765713964,4.172580187,28.91285836,25.62021005,41.29435141,86.94948769,3.493901178
1823,NJ,Ocean,40.1430058,-74.7311156,8320.0,7.937380023,95.30203208,4.69796792,92.76401746,2.571372974,3.786172963,1.584521725,7.472324723,37.51257967,29.83618473,25.17891088,79.12505944,5.745192308
1824,NJ,Passaic,40.1430058,-74.7311156,3600.0,3.28144907,95.31386745,4.686132548,77.11830695,9.451825921,10.78844777,5.911369242,6.799549912,37.39752451,26.66773831,29.13518727,79.27769214,5.0
1825,NJ,Salem,40.1430058,-74.7311156,1254.0,7.782598119,91.97707736,8.022922636,82.00052097,9.768168794,4.818963272,5.444126075,9.273772205,38.29676071,32.81086729,19.61859979,70.64788732,3.26953748
1826,NJ,Somerset,40.1430058,-74.7311156,2854.0,3.734633964,93.16212548,6.837874517,80.17538365,7.766990291,8.247207433,7.631276751,5.760151086,24.99213094,27.13251495,42.11520302,86.95917124,2.067274001
1827,NJ,Sussex,40.1430058,-74.7311156,2488.0,6.359317355,94.12910406,5.870895938,90.26154702,2.128547579,7.206455203,2.142459655,3.180011357,36.01646792,31.7149347,29.08858603,81.70771757,4.461414791
1828,NJ,Union,40.1430058,-74.7311156,4423.0,3.325405579,93.61505682,6.384943182,62.84090909,23.19602273,12.1875,7.208806818,7.6884386,32.18366027,27.33347704,32.79442409,81.18575624,2.803527018
1829,NJ,Warren,40.1430058,-74.7311156,1876.0,6.362143709,96.63943557,3.360564426,91.94207204,4.251763832,3.174897883,1.615298923,5.068078669,37.70801815,35.00378215,22.22012103,85.38916705,6.609808102
1830,NM,New Mexico,34.1662325,-106.0260685,52447.0,9.094695822,90.63299696,9.367003042,58.72931568,3.714382281,30.92145651,13.1344972,5.560745366,23.64703982,38.66252731,32.12968751,72.25000344,5.08132019
1831,NM,Bernalillo,34.1662325,-106.0260685,17870.0,9.070214507,90.17501154,9.824988459,59.89213917,4.725731313,30.42976455,12.20254333,3.44849553,20.28539273,38.17340157,38.09271017,72.23412426,4.71740347
1832,NM,Catron,34.1662325,-106.0260685,193.0,17.21366376,98.6381323,1.361867704,93.77431907,0.0,6.225680934,0.778210117,3.501945525,51.94552529,18.6770428,25.87548638,88.12785388,0.0
1833,NM,Chaves,34.1662325,-106.0260685,1169.0,7.539799219,96.10027855,3.899721449,63.09192201,2.896935933,32.92479109,7.381615599,9.948979592,32.42630385,36.87641723,20.74829932,71.58603797,8.554319932
1834,NM,Cibola,34.1662325,-106.0260685,518.0,7.395482707,93.00791557,6.992084433,40.50131926,0.263852243,28.16622691,37.86279683,9.333333333,42.2,35.2,13.26666667,76.96879643,6.370656371
1835,NM,Colfax,34.1662325,-106.0260685,212.0,11.67927383,95.85492228,4.14507772,66.83937824,0.0,31.43350604,4.663212435,6.908462867,28.32469775,44.12780656,20.63903282,47.74774775,10.37735849
1836,NM,Curry,34.1662325,-106.0260685,2548.0,12.90369849,88.87122417,11.12877583,68.88485124,9.788780377,18.69180104,8.26709062,2.953692115,21.05131414,54.06758448,21.92740926,81.14649682,5.494505495
1837,NM,De Baca,34.1662325,-106.0260685,63.0,17.4981385,84.68085106,15.31914894,56.59574468,0.0,43.40425532,21.70212766,3.829787234,37.44680851,57.0212766,1.70212766,61.16504854,0.0
1838,NM,Doña Ana,34.1662325,-106.0260685,5749.0,8.826129696,89.54188848,10.45811152,50.49733819,4.67217708,41.91650322,7.761277669,6.880800464,19.24303944,39.22563805,34.65052204,72.25992961,4.209427727
1839,NM,Eddy,34.1662325,-106.0260685,1492.0,7.970038515,92.76608361,7.233916395,56.74473762,3.083308627,37.14793952,5.810850875,7.293210792,37.20723392,36.76252594,18.73702935,82.52212389,2.882037534
1840,NM,Grant,34.1662325,-106.0260685,441.0,11.57732566,95.96868885,4.031311155,58.86497065,1.56555773,39.09980431,4.031311155,7.632093934,21.36986301,41.80039139,29.19765166,62.11267606,10.65759637
1841,NM,Guadalupe,34.1662325,-106.0260685,124.0,7.950028393,90.71428571,9.285714286,13.57142857,0.0,83.21428571,3.214285714,23.57142857,26.78571429,45.35714286,4.285714286,83.78378378,0.0
1842,NM,Harding,34.1662325,-106.0260685,12.0,13.26259947,98.0,2.0,78.0,0.0,22.0,2.0,12.0,30.0,48.0,10.0,70.58823529,16.66666667
1843,NM,Hidalgo,34.1662325,-106.0260685,156.0,10.6557377,96.58119658,3.418803419,43.87464387,4.273504274,46.72364672,5.128205128,4.843304843,38.46153846,43.01994302,13.67521368,88.13559322,5.128205128
1844,NM,Lea,34.1662325,-106.0260685,939.0,4.413680782,90.63653137,9.363468635,67.20479705,6.365313653,23.75461255,5.396678967,9.409594096,30.35055351,41.83579336,18.40405904,87.26765799,11.07561235
1845,NM,Lincoln,34.1662325,-106.0260685,524.0,12.15236173,90.65905553,9.340944473,77.84120394,0.0,21.58796056,0.778412039,3.684483653,26.77737416,35.18422418,34.35391801,71.29251701,13.54961832
1846,NM,Los Alamos,34.1662325,-106.0260685,853.0,9.950560546,88.45346396,11.54653604,77.39678097,0.699790063,12.59622113,12.31630511,0.213523132,10.10676157,23.34519573,66.33451957,92.11663067,0.82063306
1847,NM,Luna,34.1662325,-106.0260685,294.0,8.747458776,94.83537766,5.164622337,70.69076824,2.259522272,25.37120723,3.227888961,12.07230471,38.28276307,30.53582957,19.10910265,51.66959578,5.102040816
1848,NM,McKinley,34.1662325,-106.0260685,1058.0,5.898357788,81.15321252,18.84678748,19.57166392,2.141680395,17.95716639,67.47940692,13.91509434,34.53504043,31.60377358,19.94609164,61.79906542,11.8147448
1849,NM,Mora,34.1662325,-106.0260685,78.0,11.17206983,89.50892857,10.49107143,17.1875,0.0,79.46428571,40.625,8.035714286,35.26785714,42.85714286,13.83928571,41.4893617,7.692307692
1850,NM,Otero,34.1662325,-106.0260685,3356.0,16.21926272,89.15057915,10.84942085,73.64221364,7.709137709,14.67181467,7.619047619,4.689428219,21.74688057,49.03331962,24.53037159,74.67734757,3.396901073
1851,NM,Quay,34.1662325,-106.0260685,93.0,7.657657658,93.71196755,6.288032454,65.72008114,0.60851927,28.80324544,16.63286004,6.490872211,21.90669371,54.96957404,16.63286004,51.95530726,8.602150538
1852,NM,Rio Arriba,34.1662325,-106.0260685,471.0,7.123287671,94.7467167,5.253283302,28.93996248,0.469043152,61.02251407,35.13133208,7.14957667,36.64158043,29.63311383,26.57572907,68.85964912,3.609341826
1853,NM,Roosevelt,34.1662325,-106.0260685,557.0,7.2890664,85.71428571,14.28571429,79.25636008,6.360078278,10.66536204,6.555772994,15.0862069,19.50431034,32.97413793,32.43534483,81.19533528,0.0
1854,NM,Sandoval,34.1662325,-106.0260685,4082.0,10.07105628,88.62723622,11.37276378,63.69112815,3.313253012,25.74844834,13.1343556,4.119815668,20.29493088,38.39631336,37.18894009,73.07554601,2.523272905
1855,NM,San Juan,34.1662325,-106.0260685,2807.0,7.59582635,93.05338078,6.946619217,59.23131673,1.423487545,13.46619217,28.96797153,5.647889396,33.81379615,43.30048537,17.23782909,78.03725327,4.987531172
1856,NM,San Miguel,34.1662325,-106.0260685,304.0,8.821302935,89.9545684,10.0454316,31.3982837,0.0,68.50075719,27.56183746,6.963645673,23.24628776,39.73374296,30.0563236,37.39237392,14.80263158
1857,NM,Santa Fe,34.1662325,-106.0260685,2786.0,7.980514893,90.74626866,9.253731343,58.32218219,1.18373649,36.3252702,11.48739063,6.248708944,17.73393927,32.59657096,43.42078083,69.70227671,3.266331658
1858,NM,Sierra,34.1662325,-106.0260685,178.0,15.52540913,95.63106796,4.368932039,85.57558946,1.45631068,11.3037448,4.92371706,7.933194155,30.27139875,41.05775922,20.73764788,52.35294118,0.0
1859,NM,Socorro,34.1662325,-106.0260685,181.0,9.01267768,88.06479113,11.93520887,57.80051151,0.0,38.70417732,9.889173061,12.95822677,39.55669224,17.30605286,30.17902813,54.51807229,0.0
1860,NM,Taos,34.1662325,-106.0260685,590.0,9.7848742,95.77786231,4.222137695,43.47660707,3.7276531,50.66565234,11.71548117,3.806623525,16.86334222,40.76893795,38.56109631,57.89990186,16.27118644
1861,NM,Torrance,34.1662325,-106.0260685,480.0,12.98701299,94.27672956,5.72327044,72.95597484,1.194968554,25.8490566,1.949685535,11.48264984,39.24290221,31.73501577,17.53943218,62.33766234,5.833333333
1862,NM,Union,34.1662325,-106.0260685,98.0,10.1607522,100.0,0.0,63.28358209,1.492537313,33.13432836,4.179104478,10.44776119,62.98507463,23.88059701,2.686567164,69.01408451,11.2244898
1863,NM,Valencia,34.1662325,-106.0260685,2171.0,10.71255872,90.71417056,9.285829437,53.00660971,1.966790263,40.8350798,11.70401419,5.852007093,24.82669676,40.78671611,28.53458004,72.8768043,9.396591433
1864,NY,New York,40.7056258,-73.97968,225290.0,4.571917529,93.0175203,6.9824797,78.88724565,10.88984083,7.913741423,5.804590863,7.288525216,32.46588052,33.20556007,27.04003419,74.44797663,4.858182787
1865,NY,Albany,40.7056258,-73.97968,5143.0,5.986238257,92.46405884,7.535941157,84.35305918,9.655633567,3.196255433,4.205951187,6.753369911,28.07694913,32.77111698,32.39856398,76.91042321,5.833171301
1866,NY,Allegany,40.7056258,-73.97968,1003.0,9.276218612,93.22524609,6.774753909,98.32078749,0.0,0.868558193,1.476548929,6.620209059,42.53774681,38.96631823,11.8757259,62.88401254,6.779661017
1867,NY,Bronx,40.7056258,-73.97968,8498.0,2.339123147,90.48262165,9.517378352,20.87388282,39.71400199,40.78252234,23.1857001,13.3984171,31.53750352,35.1653208,19.89875859,62.34776229,8.03718522
1868,NY,Broome,40.7056258,-73.97968,3554.0,7.341083577,93.50091968,6.499080319,94.15783481,2.443724271,1.199964965,2.338617851,6.736860891,35.78120817,33.9341483,23.54778264,74.35146444,7.85030951
1869,NY,Cattaraugus,40.7056258,-73.97968,2064.0,9.899172009,92.64755481,7.352445194,95.31197302,0.370994941,0.775716695,3.70994941,7.130730051,43.19185059,36.01018676,13.6672326,72.57383966,2.761627907
1870,NY,Cayuga,40.7056258,-73.97968,1730.0,8.476244253,94.65169395,5.348306053,96.70727065,2.303007233,0.72325847,0.418728588,8.670631115,33.58910416,41.64588529,16.09437944,71.07641742,2.138728324
1871,NY,Chautauqua,40.7056258,-73.97968,2477.0,8.058389301,94.42352084,5.576479164,95.18891994,1.372858705,2.417689224,1.312112745,6.768931093,41.2953494,34.03944485,17.89627465,71.61029199,5.127169964
1872,NY,Chemung,40.7056258,-73.97968,2190.0,9.007966331,91.82379443,8.176205573,92.02402803,4.872351076,1.48506591,2.769898215,6.702775897,39.4380501,34.5971564,19.2620176,75.69996543,2.96803653
1873,NY,Chenango,40.7056258,-73.97968,964.0,9.207612822,96.27827083,3.721729173,95.82021185,0.0,1.746349843,2.547953049,11.86736475,36.67830134,36.38743456,15.06689936,65.53365058,3.630705394
1874,NY,Clinton,40.7056258,-73.97968,1944.0,8.81662451,92.20065281,7.799347191,96.54698505,0.755883869,1.563305274,2.319189143,7.383741569,39.22612709,35.07277245,18.31735889,72.34834388,2.777777778
1875,NY,Columbia,40.7056258,-73.97968,1236.0,7.996218141,92.45283019,7.547169811,94.8427673,3.094339623,0.729559748,1.333333333,8.100628931,33.18238994,34.41509434,24.30188679,82.29027963,8.656957929
1876,NY,Cortland,40.7056258,-73.97968,1109.0,7.155408548,92.52437703,7.475622969,94.11339834,0.108342362,2.34741784,3.900325027,8.217168012,35.06969919,35.14306676,21.57006603,76.32484515,3.336339044
1877,NY,Delaware,40.7056258,-73.97968,888.0,8.944222574,93.31735091,6.682649086,96.67365898,0.209769254,1.468384777,2.097692538,11.39739315,41.25492574,30.25159139,17.09608972,72.60834015,6.418918919
1878,NY,Dutchess,40.7056258,-73.97968,3977.0,5.862947905,95.51595286,4.48404714,83.95372233,9.018396091,5.705662547,1.983328543,6.495195434,31.84740987,34.40502854,27.25236616,71.49020313,5.556952477
1879,NY,Erie,40.7056258,-73.97968,16098.0,7.112212508,93.86008769,6.139912314,86.11452965,9.964618106,2.428659334,2.544035074,7.060259167,32.72318748,34.66403239,25.55252097,73.94919381,4.658963846
1880,NY,Essex,40.7056258,-73.97968,904.0,8.680788524,93.66948841,6.330511594,95.8041958,1.067353699,1.361796099,1.766654398,5.299963195,39.63930806,36.62127346,18.43945528,71.12509835,4.424778761
1881,NY,Franklin,40.7056258,-73.97968,912.0,7.892196897,91.12574475,8.874255252,93.22671684,0.78394481,1.81875196,5.017246786,6.436119116,42.65129683,37.07973103,13.83285303,63.91030133,5.043859649
1882,NY,Fulton,40.7056258,-73.97968,1069.0,7.662933983,94.52766738,5.47233262,96.48425558,1.284011006,1.559156221,1.345154387,8.823529412,32.81733746,41.57894737,16.78018576,70.42160738,2.899906455
1883,NY,Genesee,40.7056258,-73.97968,1420.0,8.411519416,92.89956106,7.100438936,93.75161374,0.800413116,1.729925123,4.518461141,6.38961039,40.28571429,38.64935065,14.67532468,81.75014393,4.084507042
1884,NY,Greene,40.7056258,-73.97968,985.0,8.419213532,93.35338346,6.646616541,95.42857143,2.917293233,0.270676692,1.383458647,6.841470766,47.01627486,29.53586498,16.60638939,73.23420074,0.710659899
1885,NY,Hamilton,40.7056258,-73.97968,52.0,11.39989707,75.84650113,24.15349887,98.87133183,0.225733634,0.0,0.902934537,17.38148984,32.50564334,39.05191874,11.06094808,33.76623377,1.923076923
1886,NY,Herkimer,40.7056258,-73.97968,1551.0,9.334093361,92.49727372,7.502726281,96.68484188,0.196292257,1.221374046,2.420937841,8.152546243,41.49349166,33.34094542,17.01301667,71.57360406,7.092198582
1887,NY,Jefferson,40.7056258,-73.97968,5137.0,13.09468669,88.20616473,11.79383527,82.11217787,8.44871147,6.558868115,4.658918646,5.327163151,30.23030564,44.12397762,20.31855359,76.5687882,5.080786451
1888,NY,Kings,40.7056258,-73.97968,13461.0,1.864604944,89.86045011,10.13954989,39.39393939,38.57115969,18.05006588,13.71837272,9.855270344,29.54669579,31.66848717,28.9295467,71.61249136,7.480870663
1889,NY,Lewis,40.7056258,-73.97968,532.0,7.777887171,92.59493671,7.405063291,99.11392405,0.0,0.443037975,0.443037975,12.30964467,49.36548223,26.0786802,12.24619289,69.18075423,1.503759399
1890,NY,Livingston,40.7056258,-73.97968,1310.0,7.177491998,95.88785047,4.112149533,95.08678238,2.696929239,1.789052069,1.174899867,7.456258412,36.68909825,36.85060565,19.00403769,75.1146789,1.832061069
1891,NY,Madison,40.7056258,-73.97968,1878.0,7.858114471,93.20905459,6.790945406,96.22725255,0.0,2.263648469,1.509098979,4.687149585,43.39538013,29.37878448,22.5386858,80.18787361,4.419595314
1892,NY,Monroe,40.7056258,-73.97968,11939.0,5.893481089,92.52838693,7.471613071,84.87764006,10.05749617,2.993268036,3.094391956,5.675659927,27.49548395,35.56902278,31.25983334,78.87817125,4.430856856
1893,NY,Montgomery,40.7056258,-73.97968,907.0,7.387411114,93.04812834,6.951871658,94.22459893,0.713012478,4.242424242,2.174688057,8.613295211,44.63902788,35.45389564,11.29378127,74.10130719,7.49724366
1894,NY,Nassau,40.7056258,-73.97968,9653.0,4.072193289,94.97861519,5.021384811,81.71540862,9.013986822,6.470928216,5.657149463,5.652925781,30.6505889,29.0334642,34.66302113,79.57955482,4.091992127
1895,NY,New York,40.7056258,-73.97968,7674.0,2.252319333,92.73975651,7.260243492,61.69935472,19.12012461,17.23831018,11.11605582,7.910056295,20.37167349,19.18820368,52.53006653,68.25580361,7.336460777
1896,NY,Niagara,40.7056258,-73.97968,4710.0,8.417694775,93.61566742,6.384332579,92.47737557,4.425904977,1.399886878,2.036199095,7.398397252,37.57155123,39.18860904,15.84144247,72.84256109,5.859872612
1897,NY,Oneida,40.7056258,-73.97968,4913.0,8.257906654,92.55212174,7.44787826,91.13762821,3.660253402,3.22450895,2.922839713,7.600788633,31.71527636,39.41124482,21.27269019,69.34368384,2.218603705
1898,NY,Onondaga,40.7056258,-73.97968,8486.0,6.859881571,92.98928528,7.010714716,88.59906096,7.006701714,2.267346202,2.873309523,7.346659144,30.57951157,33.38437979,28.6894495,76.90773971,4.548668395
1899,NY,Ontario,40.7056258,-73.97968,2372.0,7.995225361,91.5015791,8.498420902,95.01866207,1.952339937,1.464254953,1.837496411,4.378080603,35.67700783,34.00985793,25.93505364,84.23295455,2.866779089
1900,NY,Orange,40.7056258,-73.97968,8068.0,6.839439443,90.55843408,9.441565918,75.29701157,9.834092218,12.98476998,8.211650181,5.207404104,29.77252453,37.31601249,27.70405888,75.94841382,2.020327219
1901,NY,Orleans,40.7056258,-73.97968,1136.0,9.257623298,94.37314906,5.626850938,94.50477131,4.475156301,0.32905561,0.691016782,9.544688027,39.86509275,34.4688027,16.12141653,71.5816005,5.721830986
1902,NY,Oswego,40.7056258,-73.97968,3360.0,9.208546494,93.20728291,6.792717087,97.85247432,0.256769374,1.132119515,0.887021475,8.599857854,40.87893864,34.50604122,16.01516228,75.2688172,3.690476191
1903,NY,Otsego,40.7056258,-73.97968,1246.0,8.032640064,90.48562934,9.514370664,96.25867195,1.21407334,1.684836472,1.660059465,4.873781555,34.09147713,36.44088978,24.59385154,72.90813341,3.290529695
1904,NY,Putnam,40.7056258,-73.97968,1026.0,4.67694725,95.61094554,4.389054457,89.13573557,3.522080737,6.827418044,2.492549445,3.899645487,34.0878102,28.30651759,33.70602672,83.89206868,0.779727096
1905,NY,Queens,40.7056258,-73.97968,14316.0,2.3095606,91.92832562,8.07167438,45.13824611,27.55903643,18.22950042,17.40358372,10.12558117,29.67214686,32.78291713,27.41935484,74.60524259,5.56021235
1906,NY,Rensselaer,40.7056258,-73.97968,3303.0,7.34961715,93.11482388,6.88517612,93.94487602,1.989996808,2.075130361,2.511439821,6.105398458,35.46486718,36.23607541,22.19365895,75.93103448,2.664244626
1907,NY,Richmond,40.7056258,-73.97968,3950.0,4.040534958,95.05479818,4.945201818,73.73696872,7.738572574,15.51724138,7.13712911,6.948394961,40.24786672,31.22037112,21.58336719,71.49321267,2.202531646
1908,NY,Rockland,40.7056258,-73.97968,1945.0,3.729326143,94.56696531,5.433034689,76.76315185,11.35998162,9.820813232,5.697220308,5.94700914,28.86729145,30.56808978,34.61760963,79.97532895,8.277634961
1909,NY,St. Lawrence,40.7056258,-73.97968,2397.0,8.729371033,93.72025383,6.279746166,96.04706504,1.097303014,1.20306716,2.102062401,7.915602742,42.53460556,33.97392824,15.57586346,65.49180328,12.43220693
1910,NY,Saratoga,40.7056258,-73.97968,6280.0,8.53209585,93.55383716,6.446162844,94.47007603,1.098187017,2.651244395,2.456299955,5.678378734,28.75378339,36.61666009,28.95117779,85.98028478,3.487261147
1911,NY,Schenectady,40.7056258,-73.97968,3025.0,7.082683565,89.03774464,10.96225536,90.0862069,6.022833178,2.527958994,2.376514446,5.731963577,32.06864347,33.43450852,28.76488443,73.1913864,3.041322314
1912,NY,Schoharie,40.7056258,-73.97968,812.0,9.285296982,93.2885906,6.711409396,96.30872483,0.083892617,1.845637584,1.761744966,8.343868521,36.24104509,36.99957859,18.4155078,75.60521415,5.172413793
1913,NY,Schuyler,40.7056258,-73.97968,653.0,10.63873911,89.7985705,10.2014295,96.68615984,0.584795322,0.0,2.729044834,6.523157208,36.79060665,44.48793216,12.19830398,79.63414634,3.36906585
1914,NY,Seneca,40.7056258,-73.97968,827.0,8.611101014,92.99282398,7.007176024,95.5255382,1.392992824,1.983959477,1.392992824,7.410562181,40.84327087,33.43270869,18.31345826,70.56313993,9.068923821
1915,NY,Steuben,40.7056258,-73.97968,2951.0,10.58334216,92.77847309,7.221526909,97.10888611,1.664580726,0.675844806,0.550688361,6.688582627,40.77633076,35.59236313,16.94272348,70.69956876,5.252456794
1916,NY,Suffolk,40.7056258,-73.97968,16787.0,5.245150018,94.31330823,5.686691766,84.37060075,6.074643968,7.781961041,3.447372729,5.701536936,32.73508511,33.67542555,27.8879524,78.57243155,2.847441473
1917,NY,Sullivan,40.7056258,-73.97968,1334.0,7.450423492,93.46494214,6.535057863,85.70456093,7.465395961,5.604719764,1.928749716,7.632718159,39.50786056,32.1485532,20.71086808,70.06302521,4.947526237
1918,NY,Tioga,40.7056258,-73.97968,1204.0,9.272954534,91.96854816,8.031451839,97.75344004,0.0,1.095197978,1.628755967,4.109977324,34.66553288,37.67006803,23.55442177,78.13108371,3.903654485
1919,NY,Tompkins,40.7056258,-73.97968,1545.0,4.523084671,90.28340081,9.71659919,89.67611336,2.909919028,3.593117409,4.225708502,5.44375645,33.02373581,30.26315789,31.26934985,81.44438587,4.336569579
